id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
475619,FL,INDIVIDUAL,4 years,Brandon Harley Davidson,E,RENT,2021-01-10,2021-11-11,2021-06-11,Charged Off,2021-07-11,602174,Other,E2,36 months,Not Verified,384000.00,0.0177,71.01,0.1670,2000.00,12,1305.00
497236,UT,INDIVIDUAL,4 years,ARUP Laboratories,E,RENT,2021-04-10,2021-11-06,2021-01-11,Charged Off,2021-02-11,637411,Other,E2,36 months,Not Verified,34000.00,0.1602,149.36,0.1682,4200.00,15,1495.00
847552,NV,INDIVIDUAL,2 years,Audio Links,E,RENT,2021-08-11,2021-12-02,2021-09-11,Charged Off,2021-10-11,1059058,Other,E4,36 months,Not Verified,34560.00,0.0865,44.17,0.1929,1200.00,9,97.00
457103,CA,INDIVIDUAL,4 years,SOUTH BAY MOTORS,E,RENT,2021-11-09,2021-10-07,2021-02-10,Charged Off,2021-03-10,568037,Other,E1,36 months,Not Verified,60000.00,0.0316,176.65,0.1635,5000.00,6,740.00
457562,FL,INDIVIDUAL,4 years,Gables Executives Offices,E,RENT,2021-11-09,2021-10-05,2021-12-09,Charged Off,2022-01-09,568915,Other,E2,36 months,Not Verified,28800.00,0.0754,514.77,0.1670,14500.00,5,1153.00
473923,NY,INDIVIDUAL,10+ years,MTA TRANIST AUTH.,E,RENT,2021-01-10,2021-10-11,2021-06-10,Charged Off,2021-07-10,599313,Other,E2,36 months,Not Verified,73200.00,0.1998,170.41,0.1670,4800.00,14,1044.00
468200,CA,INDIVIDUAL,2 years,Lewis Operating Corp.,F,RENT,2021-12-09,2021-05-16,2021-03-11,Charged Off,2021-04-11,589564,Other,F5,36 months,Not Verified,64575.00,0.1936,590.35,0.1947,16000.00,17,5966.00
474463,AZ,INDIVIDUAL,< 1 year,Unspecified,B,RENT,2021-01-10,2021-12-12,2021-07-12,Charged Off,2021-08-12,600154,Other,B3,36 months,Not Verified,240000.00,0.0273,662.68,0.1183,20000.00,26,19469.00
503922,PA,INDIVIDUAL,3 years,Travelers Aid,C,RENT,2021-04-10,2021-11-03,2021-10-10,Charged Off,2021-11-10,648659,Other,C5,36 months,Not Verified,30000.00,0.1536,120.00,0.1422,3500.00,8,739.00
841046,VA,INDIVIDUAL,10+ years,F.B.I.,B,MORTGAGE,2021-08-11,2021-05-16,2021-09-13,Charged Off,2021-10-13,1051557,Other,B1,36 months,Not Verified,50000.00,0.0650,232.29,0.0999,7200.00,24,5807.00
346656,FL,INDIVIDUAL,4 years,"LNS, Inc.",B,MORTGAGE,2021-05-08,2021-04-16,2021-01-11,Charged Off,2021-02-11,346847,Other,B3,36 months,Not Verified,80000.00,0.1761,188.99,0.1008,7500.00,36,6047.00
352484,NY,INDIVIDUAL,5 years,star satellite,B,RENT,2021-07-08,2021-02-16,2021-10-09,Charged Off,2021-11-09,354851,Other,B5,36 months,Not Verified,45000.00,0.0133,472.81,0.1096,15000.00,11,7042.00
353338,FL,INDIVIDUAL,< 1 year,Beef o Bradys,B,RENT,2021-08-08,2021-10-02,2021-09-09,Charged Off,2021-10-09,356939,Other,B2,36 months,Not Verified,40000.00,0.0513,216.23,0.1001,7500.00,15,3014.00
529700,VA,INDIVIDUAL,3 years,emeritus at ridgewood gardens,C,RENT,2021-06-10,2021-04-16,2021-12-12,Charged Off,2022-01-12,684991,Other,C4,36 months,Not Verified,26400.00,0.2145,41.22,0.1435,1200.00,21,1233.00
557061,CA,INDIVIDUAL,10+ years,city of los angeles,D,RENT,2021-08-10,2021-05-13,2021-12-12,Charged Off,2022-01-12,717249,Other,D2,36 months,Not Verified,80000.00,0.0957,97.36,0.1521,2800.00,13,2768.00
196559,OR,INDIVIDUAL,1 year,Oregon State University,A,MORTGAGE,2021-01-08,2021-10-10,2021-10-10,Fully Paid,2021-11-10,185681,Other,A1,36 months,Not Verified,60600.00,0.0119,92.80,0.0712,3000.00,18,3335.00
281836,MD,INDIVIDUAL,10+ years,Harvest Christian Fellowship,A,MORTGAGE,2021-03-08,2021-09-12,2021-11-09,Fully Paid,2021-12-09,281817,Other,A1,36 months,Not Verified,39504.00,0.0155,93.14,0.0737,3000.00,20,3275.00
132946,NC,INDIVIDUAL,9 years,State of NC / ESC,A,MORTGAGE,2021-10-07,2021-10-10,2021-10-10,Fully Paid,2021-11-10,132940,Other,A2,36 months,Not Verified,85000.00,0.0264,163.92,0.0743,5275.00,10,5901.00
140900,NC,INDIVIDUAL,9 years,Sherwin Williams,A,MORTGAGE,2021-10-07,2021-07-10,2021-04-08,Fully Paid,2021-05-08,140897,Other,A4,36 months,Not Verified,49000.00,0.0989,259.58,0.0807,8275.00,34,8539.00
135594,NC,INDIVIDUAL,1 year,The Point,A,MORTGAGE,2021-10-07,2021-07-09,2021-05-08,Fully Paid,2021-06-08,135591,Other,A4,36 months,Not Verified,55000.00,0.1200,165.47,0.0807,5275.00,32,5505.00
216181,VT,INDIVIDUAL,10+ years,Lam Research,A,MORTGAGE,2021-01-08,2021-11-01,2021-01-11,Fully Paid,2021-02-11,216160,Other,A3,36 months,Not Verified,115500.00,0.0289,312.22,0.0775,10000.00,18,11240.00
130907,MO,INDIVIDUAL,7 years,SRA Benefits,A,MORTGAGE,2021-10-07,2021-03-16,2021-08-10,Fully Paid,2021-09-10,130904,Other,A2,36 months,Not Verified,120000.00,0.0000,117.31,0.0743,3775.00,22,4192.00
186499,CA,INDIVIDUAL,< 1 year,Unspecified,A,MORTGAGE,2021-12-07,2022-01-20,2021-08-10,Fully Paid,2021-09-10,186347,Other,A1,36 months,Not Verified,120000.00,0.0065,30.94,0.0712,1000.00,37,1111.00
201479,CA,INDIVIDUAL,< 1 year,Retired,A,MORTGAGE,2021-01-08,2021-11-01,2021-01-11,Fully Paid,2021-02-11,201440,Other,A2,36 months,Not Verified,60000.00,0.0172,217.52,0.0743,7000.00,76,7831.00
69251,OH,INDIVIDUAL,< 1 year,Unspecified,A,MORTGAGE,2021-05-08,2021-11-05,2021-05-11,Fully Paid,2021-06-11,267771,Other,A3,36 months,Not Verified,75000.00,0.1608,188.02,0.0800,6000.00,39,6784.00
206839,SC,INDIVIDUAL,< 1 year,self,A,MORTGAGE,2021-01-08,2021-04-16,2021-10-09,Fully Paid,2021-11-09,205197,Other,A2,36 months,Not Verified,67992.00,0.0999,62.15,0.0743,2000.00,32,2193.00
198952,NC,INDIVIDUAL,10+ years,Bank of America Corp.,A,MORTGAGE,2021-01-08,2021-08-08,2021-06-08,Fully Paid,2021-07-08,198937,Other,A2,36 months,Not Verified,522000.00,0.0245,77.69,0.0743,2500.00,44,2574.00
222492,TX,INDIVIDUAL,1 year,Affiliated Computer Services,B,MORTGAGE,2021-02-08,2021-11-11,2021-10-11,Fully Paid,2021-11-11,221919,Other,B4,36 months,Not Verified,44000.00,0.0979,611.10,0.1014,18900.00,20,22075.00
138557,SC,INDIVIDUAL,10+ years,SCE & G,B,MORTGAGE,2021-10-07,2021-10-10,2021-10-10,Fully Paid,2021-11-10,138075,Other,B2,36 months,Not Verified,120000.00,0.1216,263.19,0.0901,8275.00,20,9475.00
170488,FL,INDIVIDUAL,2 years,St Anne's Nursing Center,B,MORTGAGE,2021-12-07,2021-10-07,2021-07-10,Fully Paid,2021-08-10,165737,Other,B1,36 months,Not Verified,24000.00,0.0615,158.31,0.0870,5000.00,9,5682.00
280337,CA,INDIVIDUAL,2 years,The Wharton School,B,MORTGAGE,2021-03-08,2021-05-16,2021-03-11,Fully Paid,2021-04-11,280315,Other,B3,36 months,Not Verified,130000.00,0.2120,387.66,0.1008,12000.00,31,13956.00
259032,SC,INDIVIDUAL,5 years,"USC CApital Funding,LLC",B,MORTGAGE,2021-02-08,2021-11-02,2021-03-11,Fully Paid,2021-04-11,259015,Other,B2,36 months,Not Verified,200000.00,0.0495,803.87,0.0976,25000.00,8,28939.00
138568,NC,INDIVIDUAL,1 year,Hildebran Med Clinic,B,MORTGAGE,2021-10-07,2021-10-10,2021-10-10,Fully Paid,2021-11-10,138553,Other,B3,36 months,Not Verified,62000.00,0.0383,104.65,0.0933,3275.00,25,3767.00
141041,NC,INDIVIDUAL,< 1 year,Guilford County Schools,B,MORTGAGE,2021-10-07,2021-10-10,2021-11-10,Fully Paid,2021-12-10,141022,Other,B4,36 months,Not Verified,70000.00,0.1757,169.32,0.0964,5275.00,37,6095.00
282074,TX,INDIVIDUAL,10+ years,DOCUDATA SOLUTIONS,B,MORTGAGE,2021-03-08,2021-02-16,2021-12-08,Fully Paid,2022-01-08,281432,Other,B3,36 months,Not Verified,55200.00,0.1943,129.22,0.1008,4000.00,28,4273.00
213846,FL,INDIVIDUAL,< 1 year,Structured Asset Services,C,MORTGAGE,2021-01-08,2021-10-11,2021-03-08,Fully Paid,2021-04-08,208394,Other,C1,36 months,Not Verified,38000.00,0.1484,79.96,0.1078,2450.00,28,2494.00
180535,FL,INDIVIDUAL,1 year,Natherson &amp; Company,C,MORTGAGE,2021-12-07,2021-10-12,2021-12-10,Fully Paid,2022-01-10,180337,Other,C1,36 months,Not Verified,48000.00,0.1765,113.40,0.1028,3500.00,27,4082.00
163758,GA,INDIVIDUAL,10+ years,Visions In Vinyl,C,MORTGAGE,2021-12-07,2021-10-12,2021-12-10,Fully Paid,2022-01-10,163445,Other,C4,36 months,Not Verified,32904.00,0.2279,98.53,0.1122,3000.00,7,3547.00
243430,TX,INDIVIDUAL,< 1 year,Lockheed Martin Corp.,C,MORTGAGE,2021-02-08,2021-09-11,2021-11-09,Fully Paid,2021-12-09,243042,Other,C4,36 months,Not Verified,83000.00,0.0392,431.60,0.1197,13000.00,22,15050.00
135201,IN,INDIVIDUAL,8 years,Roche,C,MORTGAGE,2021-10-07,2021-07-09,2021-01-08,Fully Paid,2021-02-08,135198,Other,C4,36 months,Not Verified,30000.00,0.2040,328.43,0.1122,10000.00,9,10274.00
195618,NY,INDIVIDUAL,10+ years,ubs,D,MORTGAGE,2021-01-08,2021-10-05,2021-05-10,Fully Paid,2021-06-10,194605,Other,D2,36 months,Not Verified,120000.00,0.0681,199.78,0.1217,6000.00,11,7104.00
268476,TX,INDIVIDUAL,2 years,Global Custom Commerce,E,MORTGAGE,2021-03-08,2021-12-15,2021-04-09,Fully Paid,2021-05-09,267099,Other,E4,36 months,Not Verified,77000.00,0.1025,694.59,0.1513,20000.00,18,22822.00
277709,AZ,INDIVIDUAL,3 years,Self Employed,G,MORTGAGE,2021-03-08,2021-12-03,2021-04-12,Fully Paid,2021-05-12,275527,Other,G1,36 months,Not Verified,96000.00,0.1880,895.56,0.1734,25000.00,29,32599.00
122637,CT,INDIVIDUAL,1 year,Nestle Waters North America,A,OWN,2021-08-07,2021-10-08,2021-09-10,Fully Paid,2021-10-10,104675,Other,A3,36 months,Not Verified,61800.00,0.0346,124.89,0.0775,4000.00,16,4496.00
248841,NY,INDIVIDUAL,10+ years,NYPD,A,OWN,2021-02-08,2021-11-02,2021-02-11,Fully Paid,2021-03-11,246380,Other,A2,36 months,Not Verified,75000.00,0.0254,187.14,0.0768,6000.00,64,6737.00
69828,MI,INDIVIDUAL,10+ years,State of Michigan,A,OWN,2021-03-08,2021-11-08,2021-08-11,Fully Paid,2021-09-11,272798,Other,A5,36 months,Not Verified,50000.00,0.0259,474.42,0.0863,15000.00,25,17208.00
126776,MA,INDIVIDUAL,2 years,Affinity Marketing Group,A,OWN,2021-10-07,2021-10-09,2021-10-10,Fully Paid,2021-11-10,126773,Other,A4,36 months,Not Verified,90000.00,0.0244,297.99,0.0807,9500.00,25,10727.00
207148,LA,INDIVIDUAL,1 year,Forest Best Western,A,OWN,2021-01-08,2021-04-16,2021-01-11,Fully Paid,2021-02-11,207023,Other,A5,36 months,Not Verified,19800.00,0.0236,66.18,0.0838,2100.00,4,2382.00
243130,OH,INDIVIDUAL,10+ years,Hewlett Packard,A,OWN,2021-02-08,2021-11-02,2021-02-11,Fully Paid,2021-03-11,242899,Other,A3,36 months,Not Verified,48000.00,0.1408,188.02,0.0800,6000.00,20,6769.00
126213,MA,INDIVIDUAL,2 years,Holland & Knight,A,OWN,2021-09-07,2021-10-09,2021-09-10,Fully Paid,2021-10-10,126209,Other,A4,36 months,Not Verified,63000.00,0.0349,297.99,0.0807,9500.00,28,10727.00
199055,GA,INDIVIDUAL,3 years,Self-employed,B,OWN,2021-01-08,2021-05-16,2021-01-11,Fully Paid,2021-02-11,197916,Other,B4,36 months,Not Verified,120000.00,0.0871,97.00,0.1014,3000.00,15,3492.00
253973,NC,INDIVIDUAL,3 years,UNC - Pembroke,C,OWN,2021-02-08,2021-05-16,2021-03-11,Fully Paid,2021-04-11,253818,Other,C1,36 months,Not Verified,24605.00,0.0917,327.53,0.1103,10000.00,24,11791.00
137106,SC,INDIVIDUAL,< 1 year,Unspecified,C,OWN,2021-10-07,2021-07-10,2021-01-08,Fully Paid,2021-02-08,137103,Other,C1,36 months,Not Verified,31000.00,0.2481,138.51,0.1028,4275.00,18,4382.00
265117,ID,INDIVIDUAL,< 1 year,Self Employed,C,OWN,2021-02-08,2021-08-02,2021-06-08,Fully Paid,2021-07-08,265106,Other,C3,36 months,Not Verified,30000.00,0.0856,330.53,0.1166,10000.00,4,10285.00
262669,NY,INDIVIDUAL,2 years,Fitch Ratings,A,RENT,2021-02-08,2021-05-16,2021-01-11,Fully Paid,2021-02-11,262634,Other,A3,36 months,Not Verified,117000.00,0.0000,313.37,0.0800,10000.00,9,11275.00
180005,NC,INDIVIDUAL,2 years,Boca Bay,A,RENT,2021-12-07,2021-02-13,2021-01-10,Fully Paid,2021-02-10,177903,Other,A3,36 months,Not Verified,24000.00,0.0600,124.89,0.0775,4000.00,19,4444.00
220023,IA,INDIVIDUAL,4 years,MIDWEST INSURANCE COMPANY,A,RENT,2021-01-08,2021-10-08,2021-09-10,Fully Paid,2021-10-10,219944,Other,A1,36 months,Not Verified,35000.00,0.1159,57.23,0.0712,1850.00,47,2053.00
164346,NY,INDIVIDUAL,< 1 year,Unspecified,A,RENT,2021-11-07,2021-11-15,2021-12-10,Fully Paid,2022-01-10,163835,Other,A4,36 months,Not Verified,18000.00,0.0427,15.69,0.0807,500.00,4,565.00
242452,NY,INDIVIDUAL,< 1 year,Unspecified,A,RENT,2021-01-08,2021-11-15,2021-03-11,Fully Paid,2021-04-11,242440,Other,A5,36 months,Not Verified,18000.00,0.1438,101.21,0.0863,3200.00,4,3644.00
144579,NY,INDIVIDUAL,2 years,Falcon Food Distributor,A,RENT,2021-11-07,2021-08-10,2021-10-08,Fully Paid,2021-11-08,144575,Other,A3,36 months,Not Verified,70000.00,0.0909,307.53,0.0775,9850.00,22,10462.00
275790,NY,INDIVIDUAL,9 years,walters hot dogs,A,RENT,2021-03-08,2021-11-01,2021-01-11,Fully Paid,2021-02-11,275753,Other,A3,36 months,Not Verified,52000.00,0.0210,313.37,0.0800,10000.00,12,11269.00
266179,TN,INDIVIDUAL,5 years,PerfectServe,A,RENT,2021-02-08,2021-10-02,2021-02-10,Fully Paid,2021-03-10,266099,Other,A3,36 months,Not Verified,83000.00,0.0554,225.63,0.0800,7200.00,19,7990.00
281841,NY,INDIVIDUAL,4 years,JACOB JAVIT CENTER,A,RENT,2021-03-08,2021-11-03,2021-03-11,Fully Paid,2021-04-11,281765,Other,A3,36 months,Not Verified,48562.00,0.0062,109.68,0.0800,3500.00,4,3948.00
175193,FL,INDIVIDUAL,1 year,Bright House Networks,B,RENT,2021-12-07,2021-10-12,2021-12-10,Fully Paid,2022-01-10,173899,Other,B2,36 months,Not Verified,19440.00,0.1037,238.54,0.0901,7500.00,3,8587.00
252973,VA,INDIVIDUAL,3 years,va dept of health,B,RENT,2021-02-08,2021-10-06,2021-06-10,Fully Paid,2021-07-10,252964,Other,B2,36 months,Not Verified,36000.00,0.0050,80.39,0.0976,2500.00,9,2864.00
224894,MD,INDIVIDUAL,3 years,Shore Health System,B,RENT,2021-01-08,2021-05-16,2021-08-10,Fully Paid,2021-09-10,168432,Other,B4,36 months,Not Verified,50000.00,0.0878,258.67,0.1014,8000.00,8,9252.00
276979,NY,INDIVIDUAL,2 years,Citibank,B,RENT,2021-03-08,2021-11-03,2021-03-11,Fully Paid,2021-04-11,276369,Other,B2,36 months,Not Verified,83604.00,0.0588,353.71,0.0976,11000.00,8,12733.00
278066,KS,INDIVIDUAL,1 year,Farmers Insurance Company,B,RENT,2021-03-08,2021-11-03,2021-03-11,Fully Paid,2021-04-11,278052,Other,B2,36 months,Not Verified,23000.00,0.2238,30.55,0.0976,950.00,17,1082.00
216013,GA,INDIVIDUAL,10+ years,burger king,B,RENT,2021-01-08,2021-08-15,2021-01-11,Fully Paid,2021-02-11,215970,Other,B2,36 months,Not Verified,32496.00,0.1584,230.68,0.0951,7200.00,7,8304.00
280356,MI,INDIVIDUAL,2 years,Triple Thread custom design and apparel,B,RENT,2021-03-08,2021-03-16,2021-03-11,Fully Paid,2021-04-11,278182,Other,B4,36 months,Not Verified,20000.00,0.1482,162.26,0.1039,5000.00,17,5841.00
245124,TN,INDIVIDUAL,3 years,Nashville State Community College,B,RENT,2021-02-08,2021-03-16,2021-02-11,Fully Paid,2021-03-11,244509,Other,B5,36 months,Not Verified,42000.00,0.1814,48.91,0.1071,1500.00,6,1760.00
245846,GA,INDIVIDUAL,< 1 year,Napp Deady,B,RENT,2021-02-08,2021-11-02,2021-02-11,Fully Paid,2021-03-11,243149,Other,B2,36 months,Not Verified,22000.00,0.2225,80.39,0.0976,2500.00,13,2894.00
197225,NY,INDIVIDUAL,3 years,Crunch Fitness,B,RENT,2021-01-08,2021-05-16,2021-01-11,Fully Paid,2021-02-11,197115,Other,B2,36 months,Not Verified,120000.00,0.0428,381.66,0.0901,12000.00,19,13784.00
176206,ME,INDIVIDUAL,4 years,MBI Inc.,B,RENT,2021-12-07,2021-11-05,2021-12-10,Fully Paid,2022-01-10,176187,Other,B3,36 months,Not Verified,36600.00,0.0269,95.87,0.0933,3000.00,5,3451.00
264630,NV,INDIVIDUAL,< 1 year,Skip the Dealership,B,RENT,2021-02-08,2021-11-06,2021-07-11,Fully Paid,2021-08-11,264449,Other,B2,36 months,Not Verified,40000.00,0.0747,180.07,0.0976,5600.00,4,6536.00
256406,NY,INDIVIDUAL,< 1 year,Unspecified,B,RENT,2021-02-08,2021-09-07,2021-07-08,Fully Paid,2021-08-08,256304,Other,B5,36 months,Not Verified,60000.00,0.0040,358.62,0.1071,11000.00,5,11467.00
231540,NV,INDIVIDUAL,1 year,UNLV,C,RENT,2021-01-08,2021-11-01,2021-02-11,Fully Paid,2021-03-11,231171,Other,C3,36 months,Not Verified,73000.00,0.2101,59.28,0.1141,1800.00,25,2134.00
215577,TX,INDIVIDUAL,6 years,Walmart Distribution Center,C,RENT,2021-01-08,2021-11-01,2021-01-11,Fully Paid,2021-02-11,215185,Other,C1,36 months,Not Verified,36000.00,0.0793,293.72,0.1078,9000.00,10,10574.00
255845,FL,INDIVIDUAL,8 years,CAPS,C,RENT,2021-02-08,2021-11-02,2021-02-11,Fully Paid,2021-03-11,254336,Other,C4,36 months,Not Verified,36996.00,0.2063,318.72,0.1197,9600.00,15,11474.00
143102,LA,INDIVIDUAL,< 1 year,Whitney National Bank,C,RENT,2021-10-07,2021-10-11,2021-11-10,Fully Paid,2021-12-10,143098,Other,C1,36 months,Not Verified,38000.00,0.1993,97.20,0.1028,3000.00,29,3499.00
182554,FL,INDIVIDUAL,< 1 year,SIEMENS BUILDING TECHNOLOGIES,C,RENT,2021-12-07,2021-03-16,2021-11-10,Fully Paid,2021-12-10,182441,Other,C5,36 months,Not Verified,50952.00,0.0914,131.99,0.1154,4000.00,9,4748.00
211126,NY,INDIVIDUAL,6 years,Wegmans Food Markets,C,RENT,2021-01-08,2021-10-02,2021-12-09,Fully Paid,2022-01-09,211085,Other,C4,36 months,Not Verified,39270.00,0.1720,72.78,0.1172,2200.00,6,2558.00
276107,VA,INDIVIDUAL,3 years,DTI Associates,C,RENT,2021-03-08,2021-11-03,2021-03-11,Fully Paid,2021-04-11,271585,Other,C1,36 months,Not Verified,42996.00,0.0234,157.22,0.1103,4800.00,5,5660.00
149754,FL,INDIVIDUAL,< 1 year,Unspecified,C,RENT,2021-11-07,2021-05-16,2021-11-10,Fully Paid,2021-12-10,149751,Other,C3,36 months,Not Verified,14400.00,0.0892,130.79,0.1091,4000.00,13,4708.00
271434,NY,INDIVIDUAL,< 1 year,bangladesh travels,C,RENT,2021-03-08,2021-11-03,2021-03-11,Fully Paid,2021-04-11,267196,Other,C4,36 months,Not Verified,36000.00,0.1583,365.20,0.1197,11000.00,16,13147.00
274763,OH,INDIVIDUAL,2 years,pcc airfoils,C,RENT,2021-03-08,2021-04-16,2021-02-10,Fully Paid,2021-03-10,273721,Other,C1,36 months,Not Verified,33600.00,0.0261,327.53,0.1103,10000.00,15,11301.00
142608,ME,INDIVIDUAL,< 1 year,BASE National,C,RENT,2021-10-07,2021-10-09,2021-10-10,Fully Paid,2021-11-10,74724,Other,C2,36 months,Not Verified,15000.00,0.2440,162.73,0.1059,5000.00,6,5932.00
253427,NY,INDIVIDUAL,10+ years,verizon telecom,D,RENT,2021-02-08,2021-11-02,2021-02-11,Fully Paid,2021-03-11,253371,Other,D3,36 months,Not Verified,69400.00,0.0329,507.15,0.1324,15000.00,4,18257.00
127353,NY,INDIVIDUAL,3 years,Unspecified,D,RENT,2021-09-07,2021-10-04,2021-04-10,Fully Paid,2021-05-10,127345,Other,D1,36 months,Not Verified,45000.00,0.0280,94.47,0.1186,2850.00,19,3382.00
202406,TX,INDIVIDUAL,6 years,Konica Minolta Business Solutions USA Inc,D,RENT,2021-01-08,2021-04-16,2021-01-11,Fully Paid,2021-02-11,202401,Other,D5,36 months,Not Verified,49500.00,0.0121,339.94,0.1362,10000.00,9,12238.00
208728,WA,INDIVIDUAL,8 years,US Army,D,RENT,2021-02-08,2021-03-14,2021-03-10,Fully Paid,2021-04-10,206444,Other,D1,36 months,Not Verified,45600.00,0.1553,292.97,0.1236,8775.00,13,10356.00
282275,CA,INDIVIDUAL,10+ years,kaweah delta health care district,D,RENT,2021-03-08,2021-11-03,2021-03-11,Fully Paid,2021-04-11,281958,Other,D4,36 months,Not Verified,72000.00,0.2337,203.76,0.1355,6000.00,30,7335.00
206360,NY,INDIVIDUAL,6 years,R and B development,D,RENT,2021-01-08,2021-05-16,2021-01-11,Fully Paid,2021-02-11,206195,Other,D1,36 months,Not Verified,17280.00,0.0458,240.39,0.1236,7200.00,3,8654.00
192299,CA,INDIVIDUAL,7 years,United States Air Force,D,RENT,2021-01-08,2021-11-14,2021-11-10,Fully Paid,2021-12-10,190578,Other,D4,36 months,Not Verified,97188.00,0.1243,537.57,0.1280,16000.00,19,19362.00
128881,NM,INDIVIDUAL,< 1 year,The Grove,D,RENT,2021-09-07,2021-10-10,2021-11-10,Fully Paid,2021-12-10,128775,Other,D3,36 months,Not Verified,23000.00,0.0501,234.15,0.1249,7000.00,4,8571.00
175147,NJ,INDIVIDUAL,7 years,"NEC Laboratories America, Inc",E,RENT,2021-12-07,2021-05-16,2021-12-10,Fully Paid,2022-01-10,175123,Other,E2,36 months,Not Verified,47000.00,0.2408,81.74,0.1375,2400.00,29,2942.00
151607,MD,INDIVIDUAL,1 year,Manpower,E,RENT,2021-11-07,2021-08-08,2021-09-08,Fully Paid,2021-10-08,151590,Other,E5,36 months,Not Verified,25000.00,0.0384,51.78,0.1470,1500.00,6,1665.00
154305,MA,INDIVIDUAL,1 year,South Shore Millwork,C,RENT,2021-11-07,2021-11-01,2021-11-10,Fully Paid,2021-12-10,154295,Other,C1,36 months,Not Verified,30000.00,0.0788,116.64,0.1028,3600.00,10,4199.00
211133,VA,INDIVIDUAL,< 1 year,Global Travel International -and- Global Domains International,C,RENT,2021-01-08,2021-09-07,2021-07-09,Fully Paid,2021-08-09,210644,Other,C3,36 months,Not Verified,19500.00,0.0369,16.47,0.1141,500.00,15,583.00
266047,NY,INDIVIDUAL,3 years,MaryManningWalshHome,C,RENT,2021-03-08,2021-12-11,2021-01-11,Fully Paid,2021-02-11,262721,Other,C2,36 months,Not Verified,28600.00,0.0537,329.00,0.1134,10000.00,6,11837.00
808798,SC,INDIVIDUAL,1 year,SRHS,A,MORTGAGE,2021-07-11,2021-03-14,2021-02-14,Fully Paid,2021-03-14,1015559,Other,A1,36 months,Not Verified,26004.00,0.0526,150.80,0.0542,5000.00,17,5417.00
865461,MN,INDIVIDUAL,1 year,PHH Home Loans,A,MORTGAGE,2021-09-11,2021-01-16,2021-09-14,Fully Paid,2021-10-14,1078778,Other,A1,36 months,Not Verified,60000.00,0.0796,241.28,0.0542,8000.00,28,8686.00
451515,FL,INDIVIDUAL,1 year,Unspecified,A,MORTGAGE,2021-10-09,2021-10-13,2021-07-10,Fully Paid,2021-08-10,556324,Other,A1,36 months,Not Verified,80000.00,0.1056,95.79,0.0705,3100.00,53,3233.00
296664,KS,INDIVIDUAL,1 year,Kansas City Wizards,A,MORTGAGE,2021-03-08,2021-11-03,2021-04-11,Fully Paid,2021-05-11,296661,Other,A2,36 months,Not Verified,50000.00,0.0079,93.57,0.0768,3000.00,12,3368.00
468400,NY,INDIVIDUAL,1 year,WCP,A,MORTGAGE,2021-12-09,2021-11-10,2021-10-11,Fully Paid,2021-11-11,589879,Other,A3,36 months,Not Verified,1200000.00,0.0080,312.19,0.0774,10000.00,20,10863.00
448752,CT,INDIVIDUAL,1 year,charlotte hungerford hospital,A,MORTGAGE,2021-10-09,2021-07-15,2021-10-12,Fully Paid,2021-11-12,550886,Other,A4,36 months,Not Verified,65000.00,0.1499,316.11,0.0859,10000.00,28,11380.00
416022,NY,INDIVIDUAL,1 year,Immediate Medical Care of CNY  PC,A,MORTGAGE,2021-06-09,2021-09-07,2021-07-09,Fully Paid,2021-08-09,484166,Other,A5,36 months,Not Verified,64992.00,0.1099,128.38,0.0963,4000.00,11,4033.00
495802,FL,INDIVIDUAL,1 year,Unspecified,A,MORTGAGE,2021-03-10,2021-04-14,2021-07-10,Fully Paid,2021-08-10,635155,Other,A5,36 months,Not Verified,48000.00,0.0145,187.69,0.0788,6000.00,11,6115.00
824069,NY,INDIVIDUAL,1 year,MagnaCare,A,MORTGAGE,2021-07-11,2021-09-14,2021-08-14,Fully Paid,2021-09-14,1032687,Other,A5,36 months,Not Verified,115000.00,0.0450,252.51,0.0849,8000.00,24,9090.00
437795,TX,INDIVIDUAL,1 year,olmsted-kirk paper company,A,MORTGAGE,2021-09-09,2021-11-03,2021-03-11,Fully Paid,2021-04-11,526295,Other,A5,36 months,Not Verified,60000.00,0.1586,381.26,0.0894,12000.00,62,13263.00
